SQLDATE,Pair_ID,Total_Events,Conflict_Events,Avg_Goldstein,Avg_Tone,Total_Mentions,Events_3d_sum,Events_7d_sum,Events_14d_sum,Tone_7d_mean,Goldstein_7d_mean,Goldstein_momentum,Tone_7d_std,V_b,Target_Escalation
2026-01-01,PAK-TWN,3,3,2.6666666666666665,-1.36186770428016,3,3.0,3.0,3.0,-0.19455252918288,0.38095238095238093,2.6666666666666665,0.5147376091565368,1.2352941176470589,0.0
2026-01-01,ISR-RUS,22,6,4.545454545454546,-5.123040069811243,22,82.0,159.0,274.0,-2.973127425875524,3.207881536452965,1.0269360269360273,1.808043971546216,41.1764705882353,0.0
2026-01-01,ISR-TWN,0,0,0.0,0.0,0,11.0,41.0,51.0,1.3312397734325547,3.3484848484848486,0.0,2.293783493754976,9.882352941176471,0.0
2026-01-01,IRN-ISR,84,23,3.0714285714285716,-4.796671142645847,85,634.0,1380.0,2609.0,-4.387601626748514,3.0137731797578295,0.6345353675450767,0.5760147351480074,303.4705882352941,1.0
2026-01-01,RUS-TWN,3,3,6.0,1.54205877107397,3,15.0,60.0,63.0,0.46669868215600135,4.192590949423248,-3.428571428571429,1.9711840714377673,14.823529411764707,0.0
2026-01-01,IRN-TWN,0,0,0.0,0.0,0,2.0,2.0,2.0,-0.9884678747940685,0.7142857142857143,0.0,2.6152401756816364,0.8235294117647058,0.0
2026-01-01,IRN-PAK,9,9,4.222222222222222,1.6576656384262511,9,33.0,64.0,141.0,-2.8177176203202423,3.4095071595071595,1.5299145299145298,2.5390387766708766,29.647058823529413,0.0
2026-01-01,CHN-IND,9,0,2.6666666666666665,-3.858543664494069,9,56.0,112.0,202.0,-4.896353568553384,2.4905969634230507,0.5416666666666665,2.053037270986149,24.705882352941174,0.0
2026-01-01,CHN-IRN,3,0,4.0,-6.647178327496024,3,25.0,63.0,136.0,-3.4511142217071193,2.543107769423559,1.6,3.3916955694316226,56.41176470588235,1.0
2026-01-01,CHN-UKR,3,0,3.3333333333333335,2.39130434782609,3,41.0,54.0,131.0,-0.32828947858696494,2.3432900432900436,1.3333333333333335,2.0768823806593257,36.64705882352941,0.0
2026-01-01,CHN-TWN,242,65,4.607438016528926,-1.9217007716683787,251,950.0,1640.0,2136.0,-2.558145824133118,4.35993602323262,0.004549929886326964,0.9382251542612778,244.1764705882353,0.0
2026-01-01,CHN-ISR,1,1,2.0,-2.59856630824373,1,41.0,79.0,90.0,-2.1176786885012393,2.952612863327149,-0.2857142857142856,1.2150680506663825,14.0,0.0
2026-01-01,TWN-UKR,0,0,0.0,0.0,0,3.0,6.0,11.0,0.20682523267838857,0.7619047619047619,0.0,0.3532213294022636,3.7058823529411766,0.0
2026-01-01,IND-UKR,0,0,0.0,0.0,0,28.0,31.0,45.0,-2.9718667491302333,1.3203463203463204,-2.0,3.96531436813144,6.1764705882352935,0.0
2026-01-01,IND-IRN,0,0,0.0,0.0,0,0.0,2.0,9.0,0.600077429345723,0.42857142857142855,0.0,1.5876556454317157,0.4117647058823529,0.0
2026-01-01,IRN-RUS,12,2,3.1666666666666665,-1.2419453607055282,12,93.0,231.0,438.0,-1.9445133461060793,3.0241833182511146,0.574074074074074,1.7332210156574603,152.3529411764706,0.0
2026-01-01,IRN-UKR,1,1,2.0,-2.91457286432161,1,37.0,53.0,67.0,-1.888991072680512,1.7670654468684026,0.2857142857142858,1.3384754852897542,6.588235294117647,1.0
2026-01-02,IND-IRN,0,0,0.0,0.0,0,0.0,2.0,9.0,0.600077429345723,0.42857142857142855,0.0,1.5876556454317157,0.38888888888888884,0.0
2026-01-02,IND-TWN,0,0,0.0,0.0,0,0.0,2.0,2.0,0.3829503829503828,0.42857142857142855,0.0,1.0131914777636624,0.7777777777777777,0.0
2026-01-02,CHN-UKR,0,0,0.0,0.0,0,8.0,44.0,106.0,0.04801528260462984,1.9004329004329004,-3.3333333333333335,1.8110891634498234,34.611111111111114,0.0
2026-01-02,ISR-UKR,10,0,1.8,-0.73983961510998,10,38.0,188.0,255.0,-2.2207689657312777,2.690172471206954,0.08571428571428585,2.1896620773180007,42.388888888888886,0.0
2026-01-02,IND-ISR,3,0,1.3333333333333333,-8.21114369501466,3,15.0,24.0,30.0,-1.486331737225342,1.9523809523809523,-2.333333333333333,3.17285009012661,5.833333333333334,0.0
2026-01-02,CHN-IND,8,5,2.5,-2.900008932455104,8,41.0,111.0,182.0,-5.039558403456626,2.4350414078674945,-0.16666666666666652,1.832072522882865,25.27777777777778,0.0
2026-01-02,IND-PAK,20,10,3.05,-3.338652810175449,20,86.0,150.0,284.0,-3.714490429578177,2.3553662883917874,0.810869565217391,0.8401117463418851,47.44444444444444,0.0
2026-01-02,IRN-PAK,15,7,3.2666666666666666,-1.1141845717974144,15,37.0,70.0,134.0,-2.4852260963447566,3.3841103341103342,-0.9555555555555557,2.5954838114181844,30.722222222222225,0.0
2026-01-02,PAK-RUS,2,2,5.0,-1.39275766016713,2,17.0,86.0,142.0,-0.7287555100471439,3.5549886621315188,2.2222222222222223,2.5569107242148905,31.888888888888886,0.0
2026-01-02,CHN-TWN,156,46,5.128205128205129,-2.3823534737103897,167,675.0,1699.0,2147.0,-2.3917213125633277,4.563818051856916,0.5207671116762027,0.830677054622441,248.5,0.0
2026-01-02,IND-RUS,6,3,3.0,2.1791527797903654,6,28.0,85.0,155.0,-0.2981019045708146,3.056265056265056,-2.2222222222222223,1.9570783727693144,24.5,0.0
2026-01-02,IRN-ISR,133,49,3.3684210526315788,-5.7954048364695,136,423.0,1428.0,2654.0,-4.532727720021087,3.061362741898475,0.29699248120300714,0.7822653987462714,305.66666666666663,1.0
2026-01-02,CHN-PAK,67,41,3.388059701492537,0.37110996137012847,67,249.0,341.0,533.0,-0.8280447908934653,3.494759495838136,0.29282160625444176,1.5373996536547743,124.44444444444446,1.0
2026-01-02,ISR-TWN,0,0,0.0,0.0,0,0.0,38.0,49.0,1.3510268941968746,2.9675324675324677,0.0,2.2795449465027118,9.333333333333332,0.0
2026-01-02,CHN-RUS,42,28,3.6666666666666665,0.02368438234215868,42,178.0,347.0,841.0,-0.18963362850041318,4.015483319127985,-0.2925170068027212,1.5330308974593703,178.5,1.0
2026-01-02,ISR-RUS,15,6,6.266666666666667,-6.076471070309635,17,64.0,161.0,239.0,-3.928700503293617,3.5316910602624887,1.7212121212121207,1.2907379141796285,41.22222222222223,0.0
2026-01-02,PAK-TWN,5,5,3.0,0.29385741480547384,5,8.0,8.0,8.0,-0.15257289849638372,0.8095238095238094,0.3333333333333335,0.5443782996391932,3.1111111111111107,0.0
2026-01-02,IRN-RUS,10,3,3.6,-3.799226096498669,10,49.0,197.0,396.0,-2.5160935612659747,3.168339162406959,0.43333333333333357,1.5583404283309346,145.05555555555554,1.0
2026-01-02,ISR-PAK,19,5,2.6315789473684212,-3.089374672875367,19,53.0,166.0,265.0,-2.6040139994814857,2.9883230118868913,-0.11842105263157876,1.0007338242671076,55.611111111111114,0.0
2026-01-02,CHN-IRN,4,2,4.25,-4.15379980417263,4,17.0,63.0,123.0,-2.9111457171898656,2.935964912280702,0.25,2.8101573100072392,54.05555555555556,1.0
2026-01-02,RUS-TWN,6,4,5.0,-1.0694108151735267,6,16.0,64.0,67.0,-0.1510525265015554,4.764019520851819,-1.0,1.5931071169645363,15.555555555555557,0.0
2026-01-02,CHN-ISR,2,2,5.0,-4.92445439283716,2,10.0,79.0,92.0,-2.880572232592322,3.3811842918985775,3.0,1.0201119033148205,14.0,0.0
2026-01-02,IRN-TWN,0,0,0.0,0.0,0,0.0,2.0,2.0,-0.9884678747940685,0.7142857142857143,0.0,2.6152401756816364,0.7777777777777777,0.0
2026-01-02,IRN-UKR,10,3,2.0,-6.153433980928592,10,18.0,63.0,76.0,-2.768053069956025,2.0527797325826884,0.0,1.8237797668574844,7.388888888888889,0.0
2026-01-02,PAK-UKR,1,0,2.0,-3.58239508700103,1,8.0,27.0,40.0,-2.9732706647228277,1.126984126984127,0.0,3.08638816305552,3.1111111111111107,0.0
2026-01-02,IND-UKR,0,0,0.0,0.0,0,6.0,31.0,45.0,-2.9718667491302333,1.3203463203463204,0.0,3.96531436813144,5.833333333333334,0.0
2026-01-02,TWN-UKR,0,0,0.0,0.0,0,0.0,6.0,9.0,0.20682523267838857,0.7619047619047619,0.0,0.3532213294022636,3.5,0.0
2026-01-02,RUS-UKR,585,137,3.4752136752136753,-4.809885552889017,630,2355.0,7089.0,12269.0,-3.4822469275612855,3.1818765829471163,0.10436059464495484,1.2935623399599685,1924.2222222222224,0.0
2026-01-03,IND-PAK,16,2,2.9375,-5.120539251931995,16,82.0,147.0,285.0,-3.97982204974567,2.5720016267376513,-0.11249999999999982,0.9587532531041172,45.68421052631579,0.0
2026-01-03,IND-IRN,2,0,1.5,-4.172753492901825,2,2.0,4.0,11.0,0.0039697875026050156,0.6428571428571429,1.5,2.4171717128817116,0.3684210526315789,0.0
2026-01-03,IRN-TWN,0,0,0.0,0.0,0,0.0,2.0,2.0,-0.9884678747940685,0.7142857142857143,0.0,2.6152401756816364,0.7368421052631579,0.0
2026-01-03,IRN-ISR,77,17,3.207792207792208,-4.999298104770195,77,294.0,1387.0,2469.0,-4.549758465150548,3.0535170766678212,-0.1606288448393709,0.792321158695491,295.8421052631579,1.0
2026-01-03,IRN-PAK,6,3,2.8333333333333335,-6.977684505252713,6,30.0,68.0,136.0,-2.6778892532945258,3.5388722388722385,-0.4333333333333331,2.8999421031805657,30.210526315789473,0.0
2026-01-03,IND-RUS,2,0,1.0,-2.75761973875181,2,17.0,78.0,149.0,-0.9753896735958174,2.834042834042834,-2.0,1.8535508698196461,23.210526315789473,0.0
2026-01-03,IND-UKR,0,0,0.0,0.0,0,0.0,28.0,37.0,-1.8390788322013478,0.844155844155844,0.0,3.4062090516471417,5.526315789473684,0.0
2026-01-03,CHN-PAK,91,50,2.956043956043956,2.4832314152196724,91,221.0,415.0,614.0,-0.234685751693234,3.3120094727519787,-0.4320157454485809,1.9136460992267443,136.31578947368422,1.0
2026-01-03,ISR-UKR,10,4,4.8,-6.181267113661159,10,27.0,187.0,254.0,-3.2464394790904834,2.8434192244537075,3.0,2.110530988721771,41.631578947368425,0.0
2026-01-03,TWN-UKR,2,2,5.0,-3.7139689578714,2,2.0,8.0,11.0,-0.32374176130324,1.476190476190476,5.0,1.5334021492162349,4.052631578947368,0.0
2026-01-03,IND-ISR,1,1,2.0,7.71604938271602,1,10.0,22.0,30.0,-0.23254677011411637,2.0476190476190474,0.6666666666666667,4.7240601896676795,5.894736842105263,0.0
2026-01-03,RUS-UKR,525,139,2.96,-4.069997450280999,535,1954.0,6722.0,12235.0,-3.6562918905000865,3.1735998372712677,-0.5152136752136753,1.2764285503197197,1874.1578947368423,0.0
2026-01-03,CHN-RUS,81,40,2.8395061728395063,-4.408675286224879,81,172.0,385.0,898.0,-0.7310914801197609,3.912821410264525,-0.8271604938271602,2.2235586251649764,183.8421052631579,1.0
2026-01-03,RUS-TWN,4,0,5.0,-3.838505416295985,4,13.0,68.0,71.0,-0.6994104431152675,5.478305235137533,0.0,2.1094058734012684,14.736842105263158,0.0
2026-01-03,PAK-UKR,2,2,5.0,-1.8716577540107,2,10.0,29.0,38.0,-3.240650343867213,1.8412698412698414,3.0,2.8585404395689484,3.6842105263157894,0.0
2026-01-03,PAK-RUS,0,0,0.0,0.0,0,11.0,80.0,138.0,-1.0648445156872584,3.269274376417233,-5.0,2.216312808832826,30.210526315789473,0.0
2026-01-03,CHN-UKR,1,1,10.0,-2.30414746543779,1,4.0,42.0,97.0,0.04177143798829982,2.6623376623376624,10.0,1.8204254125704813,33.1578947368421,0.0
2026-01-03,CHN-IRN,28,15,1.9642857142857142,-4.627738073213684,28,35.0,91.0,139.0,-3.5722511562203922,3.216577157178661,-2.2857142857142856,2.5427806879267374,56.73684210526315,1.0
2026-01-03,ISR-RUS,14,4,4.214285714285714,-4.753874635462581,14,51.0,164.0,242.0,-4.146421794087948,3.7960695389266816,-2.052380952380952,1.2817107365522034,40.526315789473685,0.0
2026-01-03,CHN-TWN,78,32,3.948717948717949,-2.6537421450828087,86,476.0,1709.0,2179.0,-2.44699617159326,4.638424817640153,-1.1794871794871797,0.8338478234765564,247.21052631578948,0.0
2026-01-03,CHN-ISR,3,1,4.333333333333333,1.5015015015015,3,6.0,70.0,93.0,-2.383778456401951,3.7383271490414347,-0.666666666666667,1.9536529904657964,13.631578947368421,0.0
2026-01-03,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.0
2026-01-03,PAK-TWN,0,0,0.0,0.0,0,8.0,8.0,8.0,-0.15257289849638372,0.8095238095238094,-3.0,0.5443782996391932,2.9473684210526314,0.0
2026-01-03,IRN-RUS,90,40,2.077777777777778,-3.6747650942028933,91,112.0,272.0,465.0,-2.541821144445369,3.046116940184737,-1.5222222222222221,1.578544684235606,152.1578947368421,1.0
2026-01-03,ISR-PAK,8,1,4.5,-3.854353973655485,12,39.0,143.0,248.0,-2.8838970555352446,3.0920096478315915,1.8684210526315788,1.0425418729872074,53.05263157894736,0.0
2026-01-03,IRN-UKR,10,4,1.7,-2.737603764491565,10,21.0,65.0,85.0,-2.7274685148313753,1.545636875439831,-0.30000000000000004,1.8203524698437286,8.473684210526315,0.0
2026-01-03,CHN-IND,5,0,2.4,-5.77620665234248,5,22.0,105.0,170.0,-5.339172891972664,2.245431018257105,-0.10000000000000009,1.7417342925033075,23.94736842105263,0.0
2026-01-03,ISR-TWN,0,0,0.0,0.0,0,0.0,20.0,49.0,1.1418091917870343,2.562770562770563,0.0,2.3339501117359163,8.842105263157894,0.0
2026-01-04,IND-IRN,0,0,0.0,0.0,0,2.0,2.0,9.0,-0.5961076418431179,0.21428571428571427,-1.5,1.5771525749420503,0.35000000000000003,0.0
2026-01-04,CHN-IRN,49,18,2.795918367346939,-3.5209570112543394,51,81.0,121.0,188.0,-4.191804377168393,3.134791059280855,0.8316326530612248,1.676012260410199,60.199999999999996,1.0
2026-01-04,RUS-TWN,0,0,0.0,0.0,0,10.0,45.0,71.0,-0.4708444551236033,4.9255102040816325,-5.0,2.082068041199314,14.0,0.0
2026-01-04,IRN-RUS,71,25,2.915492957746479,-3.7208906729495106,77,171.0,323.0,518.0,-3.002714518584066,2.8411873627199475,0.837715179968701,1.3331106016433358,153.29999999999998,0.0
2026-01-04,ISR-TWN,0,0,0.0,0.0,0,0.0,14.0,49.0,0.3760789692473204,1.41991341991342,0.0,1.41945956311912,8.4,0.0
2026-01-04,ISR-PAK,5,0,2.4,-3.75558798678854,5,32.0,124.0,253.0,-3.0608747585739544,3.0062953621173056,-2.1,1.0744888204421021,50.4,0.0
2026-01-04,CHN-PAK,133,77,3.082706766917293,6.057207436819914,133,291.0,531.0,739.0,1.0532946372495728,3.365841531891424,0.12666281087333697,2.6623267973532814,156.45000000000002,1.0
2026-01-04,ISR-RUS,8,1,3.25,-2.75037164254302,8,37.0,154.0,247.0,-4.006174273235831,3.839720332577475,-0.9642857142857144,1.3842149359607834,38.85,0.0
2026-01-04,CHN-RUS,99,36,3.515151515151515,-2.8511899841483994,116,222.0,457.0,982.0,-0.9405603755696161,3.7271552245983393,0.6756453423120088,2.360278204881476,187.25,1.0
2026-01-04,PAK-UKR,0,0,0.0,0.0,0,3.0,29.0,38.0,-3.240650343867213,1.8412698412698414,-5.0,2.8585404395689484,3.5,0.0
2026-01-04,PAK-TWN,0,0,0.0,0.0,0,5.0,8.0,8.0,-0.15257289849638372,0.8095238095238094,0.0,0.5443782996391932,2.8000000000000003,0.0
2026-01-04,IND-UKR,0,0,0.0,0.0,0,0.0,28.0,37.0,-1.8390788322013478,0.844155844155844,0.0,3.4062090516471417,5.25,0.0
2026-01-04,PAK-RUS,1,0,5.0,-3.77358490566037,1,3.0,80.0,139.0,-1.8896423593530254,3.412131519274376,5.0,1.9431167838510648,28.699999999999996,0.0
2026-01-04,IRN-ISR,80,33,2.875,-3.8612682430839826,82,290.0,1292.0,2373.0,-4.4084710685554285,2.9964762603412916,-0.33279220779220786,0.8175784970922807,292.59999999999997,1.0
2026-01-04,IND-RUS,12,4,2.0,-3.724560159984769,12,20.0,87.0,153.0,-1.3940184415444412,2.786423786423786,1.0,2.1178703286001297,23.45,0.0
2026-01-04,CHN-TWN,119,28,4.033613445378151,-2.8627465592958083,123,353.0,1764.0,2272.0,-2.7310243675847694,4.451262452694174,0.08489549666020224,0.4667918719136305,244.65000000000003,0.0
2026-01-04,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
2026-01-04,IND-ISR,4,2,3.0,-2.222542461154175,4,8.0,26.0,33.0,-0.5500528359932841,2.476190476190476,1.0,4.780181345768437,6.3,0.0
2026-01-04,TWN-UKR,0,0,0.0,0.0,0,2.0,8.0,10.0,-0.32374176130324,1.476190476190476,-5.0,1.5334021492162349,3.8500000000000005,0.0
2026-01-04,ISR-UKR,9,0,2.6666666666666665,-2.044345365657371,9,29.0,180.0,258.0,-3.341913901368976,2.5458001768346596,-2.1333333333333333,2.025208486993403,39.550000000000004,0.0
2026-01-04,IRN-PAK,0,0,0.0,0.0,0,21.0,60.0,130.0,-2.2235095047747717,2.8245865245865245,-2.8333333333333335,3.0531697386765937,28.699999999999996,0.0
2026-01-04,CHN-IND,4,0,2.0,-4.98976894875949,4,17.0,106.0,173.0,-4.895231017802547,2.2930500658761526,-0.3999999999999999,1.247445051939692,22.75,0.0
2026-01-04,IRN-TWN,0,0,0.0,0.0,0,0.0,2.0,2.0,-0.9884678747940685,0.7142857142857143,0.0,2.6152401756816364,0.7000000000000001,0.0
2026-01-04,CHN-UKR,6,4,2.5,-4.43213296398892,6,7.0,48.0,89.0,-0.5913904140101174,3.0194805194805197,-7.5,2.4863463933253387,32.9,0.0
2026-01-04,IRN-UKR,9,7,2.5555555555555554,-6.120141017210194,9,29.0,74.0,93.0,-3.6017743744328317,1.9107162405191964,0.8555555555555554,1.7607936535770732,10.5,0.0
2026-01-04,IND-PAK,8,3,1.875,-2.398931971238309,8,44.0,148.0,282.0,-3.6628653646977005,2.5133281573498962,-1.0625,1.072724883411534,44.449999999999996,0.0
2026-01-04,CHN-ISR,0,0,0.0,0.0,0,5.0,62.0,93.0,-1.8829181843317535,3.095470006184292,-4.333333333333333,2.064279629410483,12.950000000000001,0.0
2026-01-04,RUS-UKR,316,74,3.1677215189873418,-4.616737986702755,340,1426.0,5942.0,11922.0,-4.0524672239796065,3.1879145902444335,0.2077215189873418,1.025769279348629,1806.3500000000001,0.0
2026-01-05,ISR-TWN,0,0,0.0,0.0,0,0.0,11.0,45.0,-0.12517416358475955,0.4675324675324676,0.0,0.3311797074157907,8.0,0.0
2026-01-05,CHN-TWN,172,34,3.5,-2.6248241868392195,174,369.0,1475.0,2388.0,-2.63571000287196,4.347295920311155,-0.5336134453781511,0.3958811214653319,244.33333333333334,0.0
2026-01-05,CHN-UKR,12,0,2.9166666666666665,-2.565995278463179,12,19.0,60.0,98.0,-0.9579611680762857,3.436147186147186,0.4166666666666665,2.572295124669591,31.333333333333336,0.0
2026-01-05,ISR-PAK,10,0,2.3,-3.0957335515832347,10,23.0,117.0,246.0,-3.3096392585152272,2.939908807495457,-0.10000000000000009,0.7727730040093423,48.0,0.0
2026-01-05,CHN-IRN,62,13,2.1774193548387095,-4.463545588632301,63,139.0,168.0,245.0,-4.361381631760011,2.988708109972099,-0.6184990125082295,1.627312582515194,61.66666666666667,1.0
2026-01-05,PAK-UKR,0,0,0.0,0.0,0,2.0,28.0,38.0,-2.727530810339517,1.5555555555555556,0.0,3.0973903491002788,3.333333333333333,0.0
2026-01-05,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
2026-01-05,CHN-ISR,15,5,2.8666666666666667,-1.893464844087662,15,18.0,61.0,103.0,-1.7891265094130453,2.701422387136673,2.8666666666666667,2.0437314118266228,14.0,0.0
2026-01-05,ISR-RUS,31,9,2.3225806451612905,-2.9417948176736464,33,53.0,150.0,273.0,-4.046354203040218,3.7960073635188847,-0.9274193548387095,1.3420857119782257,40.0,0.0
2026-01-05,CHN-IND,5,0,3.6,-7.152614429615606,5,14.0,78.0,166.0,-5.0218721386392335,2.4826604554865424,1.6,1.439958005545981,21.666666666666668,0.0
2026-01-05,IRN-UKR,7,0,1.2857142857142858,-5.126727071170547,7,26.0,73.0,99.0,-3.926245218174175,1.8443897099069513,-1.2698412698412695,1.8089522282613044,10.0,0.0
2026-01-05,RUS-UKR,692,187,3.180635838150289,-3.5289686183081295,734,1533.0,5001.0,11690.0,-4.2871687643369585,3.2009474240909404,0.012914319162947052,0.5013885965306396,1782.6666666666665,0.0
2026-01-05,IND-IRN,1,0,4.0,-2.6,1,3.0,3.0,5.0,-0.9675362132716894,0.7857142857142857,4.0,1.7136212847154773,0.3333333333333333,0.0
2026-01-05,IRN-RUS,74,32,2.891891891891892,-3.7540885216496727,75,235.0,338.0,553.0,-3.3223657944812546,2.852377729842519,-0.023601065854586878,1.1764127635623536,156.66666666666666,0.0
2026-01-05,IND-PAK,14,2,2.142857142857143,-0.1750173677439785,14,38.0,132.0,274.0,-3.1534259445969446,2.367069653948536,0.2678571428571428,1.6954201265145696,43.0,0.0
2026-01-05,PAK-RUS,0,0,0.0,0.0,0,1.0,74.0,139.0,-1.9511063297033853,2.9835600907029476,-5.0,1.8626428449186805,27.333333333333332,0.0
2026-01-05,TWN-UKR,0,0,0.0,0.0,0,2.0,5.0,10.0,-0.4271543776424343,1.0952380952380953,0.0,1.4742429512208661,3.666666666666667,0.0
2026-01-05,IND-RUS,9,6,1.0,-3.888212307793692,9,23.0,88.0,145.0,-1.569877335917065,2.357852357852358,-1.0,2.284773482247387,24.333333333333336,0.0
2026-01-05,IRN-ISR,141,49,2.780141843971631,-3.4041055346123823,145,298.0,1065.0,2268.0,-4.333857342991575,2.991465467865189,-0.09485815602836878,0.8895688378348338,295.0,1.0
2026-01-05,IND-UKR,6,6,1.6666666666666667,-3.96104232359537,6,6.0,34.0,43.0,-2.4049420212864008,1.0822510822510822,1.6666666666666667,3.3786750531227723,7.0,0.0
2026-01-05,RUS-TWN,9,3,3.2222222222222223,-3.1412803163865357,9,13.0,34.0,80.0,-0.5671422441033949,4.778684807256235,3.2222222222222223,2.2019287054282897,14.333333333333332,0.0
2026-01-05,IRN-TWN,0,0,0.0,0.0,0,0.0,2.0,2.0,-0.9884678747940685,0.7142857142857143,0.0,2.6152401756816364,0.6666666666666666,0.0
2026-01-05,ISR-UKR,0,0,0.0,0.0,0,19.0,115.0,251.0,-2.9175203356528834,2.2490968801313627,-2.6666666666666665,2.3936957746271275,37.66666666666667,0.0
2026-01-05,PAK-TWN,9,5,2.3333333333333335,3.3740203421202564,9,9.0,17.0,17.0,0.32943000752079576,1.1428571428571428,2.3333333333333335,1.4471454766915395,4.333333333333334,0.0
2026-01-05,CHN-RUS,205,70,2.892682926829268,-3.5249999840765884,205,385.0,617.0,1132.0,-1.2466930697196987,3.67372897605014,-0.6224685883222469,2.557793808140528,201.66666666666669,1.0
2026-01-05,IND-ISR,0,0,0.0,0.0,0,5.0,20.0,33.0,-0.4855575119042798,2.1904761904761902,-3.0,4.784776617409991,6.0,0.0
2026-01-05,IRN-PAK,5,4,3.4,-1.9107726169056878,5,11.0,59.0,112.0,-2.4265216940352268,2.786491286491287,3.4,2.9646315108827515,28.666666666666664,0.0
2026-01-05,CHN-PAK,217,133,3.543778801843318,1.9961566539468865,218,441.0,730.0,944.0,1.0767362413551012,3.2133654877103104,0.4610720349260249,2.67103482244129,193.33333333333334,0.0
2026-01-06,RUS-UKR,647,216,3.460587326120556,-2.422901484174796,666,1655.0,4535.0,11576.0,-4.03368920253378,3.2709812700634955,0.27995148797026737,0.8685225531432426,1770.3636363636363,1.0
2026-01-06,ISR-PAK,5,0,1.8,-0.8539390454284081,5,20.0,81.0,222.0,-2.9290986400463743,2.677887901572112,-0.4999999999999998,1.1941911555081308,45.81818181818182,0.0
2026-01-06,ISR-UKR,2,2,4.0,-6.29756733825521,2,11.0,59.0,239.0,-3.4875557949986358,2.561904761904762,4.0,2.68192921899213,36.59090909090909,0.0
2026-01-06,IRN-RUS,66,29,2.3333333333333335,-4.1379428518631824,66,211.0,350.0,595.0,-3.5892351436455026,2.796822174286963,-0.5585585585585586,1.1077408863148936,158.77272727272728,0.0
2026-01-06,IND-IRN,5,0,2.0,0.46296296296296,5,6.0,8.0,10.0,-0.9013986471341237,1.0714285714285714,-2.0,1.76534084386997,0.3181818181818182,0.0
2026-01-06,CHN-UKR,10,3,3.0,-2.357241401972991,11,28.0,37.0,100.0,-1.0089043441565158,3.392857142857143,0.08333333333333348,2.5997709693540174,30.863636363636363,0.0
2026-01-06,PAK-TWN,5,3,2.6,3.4522980386257016,5,14.0,22.0,22.0,0.8226154416101817,1.5142857142857142,0.2666666666666666,1.848717469279222,5.090909090909091,0.0
2026-01-06,IND-RUS,60,9,4.05,-4.47352179771966,60,81.0,111.0,191.0,-1.8456760726780028,2.5773504273504275,3.05,2.525635333135597,26.09090909090909,0.0
2026-01-06,IRN-PAK,26,9,2.6923076923076925,-0.28707206920465766,26,31.0,74.0,124.0,-1.7958246348419025,2.729548229548229,-0.7076923076923074,2.8679101705692784,30.227272727272727,0.0
2026-01-06,PAK-UKR,0,0,0.0,0.0,0,0.0,10.0,30.0,-1.698409029478895,1.2857142857142858,0.0,2.5017090533441126,3.1818181818181817,0.0
2026-01-06,IND-ISR,0,0,0.0,0.0,0,4.0,20.0,30.0,-0.4855575119042798,2.1904761904761902,0.0,4.784776617409991,5.7272727272727275,0.0
2026-01-06,IRN-TWN,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0
2026-01-06,IND-PAK,19,0,4.421052631578948,-4.369054902469637,23,41.0,143.0,275.0,-3.155121167218166,2.659362887031243,2.278195488721805,1.6968296990071632,41.04545454545455,0.0
2026-01-06,CHN-TWN,159,38,4.018867924528302,-3.0200386314933456,179,450.0,1203.0,2516.0,-2.659806476999496,4.262818650000151,0.5188679245283021,0.41582625344393587,245.3181818181818,0.0
2026-01-06,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0
2026-01-06,RUS-TWN,4,4,1.5,-2.3127967046027003,4,13.0,33.0,84.0,-1.0812341216870496,4.307256235827664,-1.7222222222222223,2.1156027261839,14.954545454545453,0.0
2026-01-06,CHN-ISR,8,2,4.25,-0.2202032169827988,10,23.0,36.0,111.0,-1.4980344842780156,2.9622448979591836,1.3833333333333333,2.109885761651867,14.0,0.0
2026-01-06,TWN-UKR,9,9,2.888888888888889,-2.31929111501342,9,9.0,11.0,17.0,-0.8618942961264029,1.126984126984127,2.888888888888889,1.526032123533991,6.363636363636363,0.0
2026-01-06,IRN-ISR,121,24,3.2975206611570247,-4.84510671414294,122,342.0,842.0,2228.0,-4.5323765453982485,3.0053139344092155,0.5173788171853935,0.8126031030391431,289.22727272727275,1.0
2026-01-06,IND-UKR,0,0,0.0,0.0,0,6.0,12.0,41.0,-1.8115562715128273,0.5238095238095238,-1.6666666666666667,3.3851025326697686,6.681818181818182,0.0
2026-01-06,CHN-PAK,108,68,3.75,2.440245479248549,108,458.0,798.0,1014.0,1.5397309252831346,3.306222630567454,0.20622119815668194,2.5703546838795472,206.1818181818182,0.0
2026-01-06,CHN-IND,9,2,3.5555555555555554,-3.5273124470574313,9,18.0,64.0,167.0,-4.658751010677256,2.692460317460317,-0.04444444444444473,1.452283934621269,21.318181818181817,0.0
